128 342 262 76.608
129 339 268 79.056
130 340 273 80.294
131 353 291 82.436
132 350 287 82
133 363 293 80.716
134 348 268 77.011
135 348 273 78.448
136 357 277 77.591
137 362 278 76.796
138 364 290 79.67
139 391 316 80.818
140 383 312 81.462
141 372 297 79.839
142 369 296 80.217
143 366 289 78.962
144 367 300 81.744
145 362 288 79.558
146 364 289 79.396
147 375 294 78.4
148 376 296 78.723
149 373 301 80.697
150 381 318 83.465
151 388 326 84.021
152 382 314 82.199
153 377 307 81.432
154 384 318 82.812
155 404 332 82.178
156 398 329 82.663
157 400 331 82.75
158 384 313 81.51
159 378 305 80.688
160 384 317 82.552
161 393 321 81.679
162 387 317 81.912
163 389 320 82.262
164 371 295 79.515
165 368 295 80.163
166 373 301 80.697
167 374 294 78.61
168 368 294 79.891
169 376 295 78.457
170 378 292 77.249
171 389 296 76.093
172 382 290 75.916
173 381 292 76.64
174 372 293 78.763
175 370 288 77.838
176 370 285 77.027
177 378 291 76.984
178 370 289 78.108
179 379 298 78.628
180 395 300 75.949
181 391 306 78.261
182 385 311 80.779
183 385 303 78.701
184 380 294 77.368
185 380 298 78.421
186 371 291 78.437
187 373 289 77.48
188 368 286 77.717
189 380 306 80.526
190 381 302 79.265
191 358 289 80.726
192 364 292 80.22
193 380 308 81.053
194 392 319 81.378
195 383 317 82.768
196 366 300 81.967
197 353 288 81.586
198 353 294 83.286
199 351 298 84.9
200 339 284 83.776
201 325 277 85.231
202 338 294 86.982
203 331 284 85.801
204 337 292 86.647
205 341 298 87.39
206 342 293 85.673
207 342 293 85.673
208 355 304 85.634
209 354 304 85.876
210 358 312 87.151
211 341 293 85.924
212 345 294 85.217
213 350 294 84
214 351 288 82.051
215 340 282 82.941
216 358 299 83.52
217 353 299 84.703
218 359 298 83.008
219 364 298 81.868
220 385 307 79.74
221 386 309 80.052
222 393 310 78.88
223 404 322 79.703
224 394 311 78.934
225 403 324 80.397
226 397 318 80.101
227 409 327 79.951
228 395 310 78.481
229 409 313 76.528
230 418 323 77.273
231 426 333 78.169
232 431 336 77.958
233 427 327 76.581
234 430 323 75.116
235 437 335 76.659
236 448 346 77.232
237 448 355 79.241
238 442 341 77.149
239 441 340 77.098
240 439 333 75.854
241 445 348 78.202
242 439 348 79.271
243 446 341 76.457
244 451 350 77.605
245 445 349 78.427
246 442 348 78.733
247 438 350 79.909
248 436 356 81.651
249 424 348 82.075
250 427 352 82.436
251 434 366 84.332
252 435 364 83.678
253 447 378 84.564
254 439 364 82.916
255 442 361 81.674
256 450 364 80.889
257 452 360 79.646
258 464 376 81.034
259 467 381 81.585
260 472 384 81.356
261 477 391 81.971
262 482 400 82.988
263 476 390 81.933
264 486 398 81.893
265 492 394 80.081
266 488 386 79.098
267 497 394 79.276
268 514 401 78.016
269 540 417 77.222
270 540 409 75.741
271 552 420 76.087
272 533 415 77.861
273 545 431 79.083
274 549 431 78.506
275 555 435 78.378
276 553 433 78.3
277 553 431 77.939
278 584 463 79.281
279 568 445 78.345
280 575 443 77.043
281 572 447 78.147
282 564 450 79.787
283 550 438 79.636
284 562 445 79.181
285 590 468 79.322
286 573 458 79.93
287 575 461 80.174
288 580 461 79.483
289 584 465 79.623
290 565 448 79.292
291 552 444 80.435
292 568 453 79.754
293 571 450 78.809
294 588 478 81.293
295 586 464 79.181
296 603 481 79.768
297 581 462 79.518
298 585 470 80.342
299 589 470 79.796
300 577 458 79.376
301 578 451 78.028
302 580 452 77.931
303 579 454 78.411
304 584 463 79.281
305 613 492 80.261
306 606 485 80.033
307 599 467 77.963
308 620 490 79.032
309 620 496 80
310 614 497 80.945
311 628 531 84.554
312 619 534 86.268
313 635 551 86.772
314 645 561 86.977
315 667 571 85.607
316 674 581 86.202
317 669 579 86.547
318 668 568 85.03
319 661 569 86.082
320 650 546 84
321 651 550 84.485
322 662 551 83.233
323 677 567 83.752
324 688 582 84.593
325 708 600 84.746
326 719 605 84.145
327 717 594 82.845
328 719 594 82.615
329 713 583 81.767
330 740 593 80.135
331 737 603 81.818
332 754 636 84.35
333 736 618 83.967
334 738 623 84.417
335 723 604 83.541
336 734 606 82.561
337 722 597 82.687
338 735 606 82.449
339 737 599 81.275
340 743 588 79.139
341 734 585 79.7
342 746 612 82.038
343 762 624 81.89
344 750 632 84.267
345 762 640 83.99
346 757 635 83.884
347 764 639 83.639
348 782 649 82.992
349 783 655 83.653
350 778 654 84.062
351 800 668 83.5
352 782 658 84.143
353 789 670 84.918
354 796 675 84.799
355 802 682 85.037
356 782 669 85.55
357 783 652 83.269
358 827 678 81.983
359 838 689 82.22
360 827 673 81.378
361 812 657 80.911
362 849 692 81.508
363 840 673 80.119
364 837 672 80.287
365 844 674 79.858
366 833 655 78.631
367 829 652 78.649
368 813 638 78.475
369 829 644 77.684
370 819 635 77.534
371 807 613 75.96
372 806 615 76.303
373 797 626 78.545
374 780 621 79.615
375 811 645 79.531
376 815 649 79.632
377 819 641 78.266
378 817 641 78.458
379 804 619 76.99
380 794 605 76.196
381 801 605 75.531
382 814 624 76.658
383 837 641 76.583
384 876 660 75.342
385 900 670 74.444
386 917 684 74.591
387 901 672 74.584
388 898 675 75.167
389 899 670 74.527
390 915 694 75.847
391 898 691 76.949
392 915 706 77.158
393 911 718 78.814
394 918 729 79.412
395 909 730 80.308
396 926 748 80.778
397 925 771 83.351
398 941 788 83.741
399 952 792 83.193
400 953 806 84.575
401 973 827 84.995
402 961 811 84.391
403 960 811 84.479
404 971 826 85.067
405 954 806 84.486
406 945 796 84.233
407 942 791 83.97
408 942 790 83.864
409 947 791 83.527
410 953 792 83.106
411 955 782 81.885
412 968 789 81.508
413 969 792 81.734
414 977 795 81.372
415 951 767 80.652
416 962 768 79.834
417 951 749 78.759
418 955 759 79.476
419 959 749 78.102
420 958 750 78.288
421 955 744 77.906
422 985 759 77.056
423 987 749 75.887
424 976 735 75.307
425 985 749 76.041
426 943 716 75.928
427 956 730 76.36
428 944 721 76.377
429 956 731 76.464
430 976 747 76.537
431 958 741 77.349
432 935 720 77.005
433 930 733 78.817
434 930 735 79.032
435 958 758 79.123
436 950 768 80.842
437 986 795 80.629
438 963 772 80.166
439 974 786 80.698
440 955 761 79.686
441 947 746 78.775
442 946 758 80.127
443 961 762 79.292
444 949 753 79.347
445 941 760 80.765
446 939 768 81.789
447 938 769 81.983
448 923 756 81.907
449 919 750 81.61
450 911 744 81.668
451 901 739 82.02
452 897 743 82.832
453 866 731 84.411
454 863 739 85.632
455 848 723 85.259
456 859 714 83.12
457 851 714 83.901
458 854 699 81.85
459 845 694 82.13
460 851 720 84.606
461 843 716 84.935
462 851 723 84.959
463 854 725 84.895
464 866 738 85.219
465 844 726 86.019
466 842 719 85.392
467 843 709 84.104
468 869 741 85.27
469 864 745 86.227
470 846 722 85.343
471 855 728 85.146
472 884 748 84.615
473 889 743 83.577
474 903 758 83.942
475 888 748 84.234
476 891 757 84.961
477 882 761 86.281
478 906 788 86.976
479 910 800 87.912
480 936 835 89.209
481 944 843 89.301
482 972 857 88.169
483 973 852 87.564
484 975 848 86.974
485 983 856 87.08
486 975 849 87.077
487 972 853 87.757
488 946 827 87.421
489 935 817 87.38
490 908 788 86.784
491 938 817 87.1
492 910 796 87.473
493 925 817 88.324
494 942 821 87.155
495 948 824 86.92
496 974 848 87.064
497 965 854 88.497
498 988 880 89.069
499 985 877 89.036
500 973 868 89.209
501 979 869 88.764
502 1005 898 89.353
503 1016 902 88.78
504 993 877 88.318
505 1009 888 88.008
506 1030 894 86.796
507 1016 878 86.417
508 1056 913 86.458
509 1075 934 86.884
510 1060 924 87.17
511 1068 928 86.891
512 1085 941 86.728
513 1072 930 86.754
514 1071 941 87.862
515 1075 941 87.535
516 1092 961 88.004
517 1056 935 88.542
518 1037 916 88.332
519 1038 910 87.669
520 1050 929 88.476
521 1028 916 89.105
522 1026 917 89.376
523 1050 934 88.952
524 1054 948 89.943
525 1082 965 89.187
526 1096 970 88.504
527 1091 965 88.451
528 1068 941 88.109
529 1099 967 87.989
530 1097 956 87.147
531 1066 927 86.961
532 1042 920 88.292
533 1042 918 88.1
534 1078 938 87.013
535 1059 928 87.63
536 1072 944 88.06
537 1055 925 87.678
538 1064 939 88.252
539 1036 936 90.347
540 1044 946 90.613
541 1031 941 91.271
542 1040 943 90.673
543 1047 962 91.882
544 1036 954 92.085
545 1032 951 92.151
546 1029 950 92.323
547 1051 977 92.959
548 1064 993 93.327
549 1056 992 93.939
550 1043 984 94.343
551 1024 965 94.238
552 1036 984 94.981
553 1057 1001 94.702
554 1057 1002 94.797
555 1042 987 94.722
556 1038 981 94.509
557 1051 997 94.862
558 1067 1014 95.033
559 1056 1002 94.886
560 1046 990 94.646
561 1035 978 94.493
562 1042 980 94.05
563 1031 974 94.471
564 1036 975 94.112
565 1026 961 93.665
566 1008 950 94.246
567 1008 941 93.353
568 989 924 93.428
569 962 900 93.555
570 960 898 93.542
571 961 897 93.34
572 970 908 93.608
573 963 891 92.523
574 936 880 94.017
575 921 853 92.617
576 916 850 92.795
577 919 856 93.145
578 918 859 93.573
579 914 860 94.092
580 923 869 94.15
581 938 881 93.923
582 937 877 93.597
583 925 867 93.73
584 876 814 92.922
585 872 806 92.431
586 883 808 91.506
587 887 817 92.108
588 884 812 91.855
589 890 830 93.258
590 898 830 92.428
591 906 839 92.605
592 916 846 92.358
593 900 823 91.444
594 913 833 91.238
595 916 840 91.703
596 914 837 91.575
597 933 851 91.211
598 945 867 91.746
599 942 863 91.614
600 923 845 91.549
