1 500 112 22.4
2 502 105 20.916
3 492 103 20.935
4 497 93 18.712
5 497 91 18.31
6 493 99 20.081
7 490 115 23.469
8 481 114 23.701
9 485 106 21.856
10 482 112 23.237
11 478 110 23.013
12 477 111 23.27
13 486 120 24.691
14 478 115 24.059
15 461 123 26.681
16 453 132 29.139
17 456 133 29.167
18 447 124 27.74
19 458 106 23.144
20 439 103 23.462
21 444 117 26.351
22 446 111 24.888
23 445 98 22.022
24 424 88 20.755
25 438 100 22.831
26 433 102 23.557
27 426 97 22.77
28 403 95 23.573
29 398 78 19.598
30 401 78 19.451
31 384 82 21.354
32 387 83 21.447
33 379 87 22.955
34 375 93 24.8
35 380 92 24.211
36 385 93 24.156
37 378 91 24.074
38 381 82 21.522
39 390 87 22.308
40 383 83 21.671
41 365 73 20
42 350 77 22
43 362 78 21.547
44 353 63 17.847
45 346 60 17.341
46 339 61 17.994
47 342 71 20.76
48 338 74 21.893
49 350 75 21.429
50 330 71 21.515
51 322 68 21.118
52 330 70 21.212
53 333 66 19.82
54 331 65 19.637
55 331 71 21.45
56 317 72 22.713
57 330 72 21.818
58 327 77 23.547
59 306 77 25.163
60 311 75 24.116
61 296 70 23.649
62 290 66 22.759
63 277 54 19.495
64 278 50 17.986
65 286 54 18.881
66 277 54 19.495
67 281 58 20.641
68 271 54 19.926
69 267 55 20.599
70 265 54 20.377
71 260 60 23.077
72 245 58 23.673
73 249 54 21.687
74 255 59 23.137
75 256 61 23.828
76 250 61 24.4
77 246 63 25.61
78 244 71 29.098
79 248 83 33.468
80 234 81 34.615
81 240 72 30
82 241 67 27.801
83 236 75 31.78
84 228 71 31.14
85 241 78 32.365
86 242 75 30.992
87 240 69 28.75
88 243 65 26.749
89 233 63 27.039
90 242 67 27.686
91 243 60 24.691
92 235 50 21.277
93 252 51 20.238
94 257 53 20.623
95 247 44 17.814
96 259 47 18.147
97 258 51 19.767
98 279 56 20.072
99 278 55 19.784
100 280 57 20.357
101 277 63 22.744
102 284 60 21.127
103 279 57 20.43
104 271 58 21.402
105 276 58 21.014
106 271 60 22.14
107 254 47 18.504
108 262 46 17.557
109 274 44 16.058
110 277 40 14.44
111 280 49 17.5
112 278 47 16.906
113 289 46 15.917
114 291 47 16.151
115 293 52 17.747
116 302 56 18.543
117 307 60 19.544
118 318 57 17.925
119 333 60 18.018
120 335 54 16.119
121 307 46 14.984
122 299 45 15.05
123 296 51 17.23
124 295 47 15.932
125 298 49 16.443
126 294 48 16.327
127 285 44 15.439
128 285 39 13.684
129 275 37 13.455
130 271 35 12.915
131 270 39 14.444
132 268 41 15.299
133 260 29 11.154
134 241 27 11.203
135 245 24 9.7959
136 255 20 7.8431
137 252 20 7.9365
138 248 16 6.4516
139 257 15 5.8366
140 268 23 8.5821
141 268 23 8.5821
142 277 23 8.3032
143 278 21 7.554
144 277 24 8.6643
145 268 24 8.9552
146 278 25 8.9928
147 290 27 9.3103
148 277 36 12.996
149 274 31 11.314
150 288 27 9.375
151 288 26 9.0278
152 283 27 9.5406
153 280 25 8.9286
154 277 25 9.0253
155 269 22 8.1784
156 273 20 7.326
157 292 24 8.2192
158 290 24 8.2759
159 287 23 8.0139
160 296 28 9.4595
161 294 33 11.224
162 295 32 10.847
163 285 28 9.8246
164 268 34 12.687
165 267 37 13.858
166 259 38 14.672
167 261 44 16.858
168 271 45 16.605
169 266 51 19.173
170 274 61 22.263
171 262 55 20.992
172 262 67 25.573
173 251 67 26.693
174 252 65 25.794
175 265 62 23.396
176 264 55 20.833
177 262 58 22.137
178 260 57 21.923
179 262 55 20.992
180 261 66 25.287
181 251 65 25.896
182 244 58 23.77
183 251 67 26.693
184 241 55 22.822
185 237 56 23.629
186 236 51 21.61
187 227 45 19.824
188 220 43 19.545
189 226 32 14.159
190 235 36 15.319
191 234 43 18.376
192 226 43 19.027
193 224 51 22.768
194 233 54 23.176
195 233 59 25.322
196 235 59 25.106
197 227 57 25.11
198 233 53 22.747
199 228 59 25.877
200 232 60 25.862
201 243 68 27.984
202 248 75 30.242
203 248 78 31.452
204 248 90 36.29
205 247 99 40.081
206 243 101 41.564
207 234 102 43.59
208 237 102 43.038
209 226 110 48.673
210 208 104 50
211 205 102 49.756
212 202 108 53.465
213 206 115 55.825
214 204 112 54.902
215 217 118 54.378
216 227 123 54.185
217 221 113 51.131
218 221 112 50.679
219 230 118 51.304
220 241 127 52.697
221 240 132 55
222 239 138 57.741
223 238 142 59.664
224 237 135 56.962
