1 100 48 48
2 102 49 48.039
3 101 55 54.455
4 107 56 52.336
5 104 51 49.038
6 99 50 50.505
7 98 47 47.959
8 101 45 44.554
9 101 41 40.594
10 97 38 39.175
11 96 32 33.333
12 97 29 29.897
13 95 30 31.579
14 99 31 31.313
15 99 30 30.303
16 93 28 30.108
17 84 21 25
18 77 18 23.377
19 83 24 28.916
20 81 28 34.568
21 74 26 35.135
22 74 25 33.784
23 76 24 31.579
24 79 23 29.114
25 79 22 27.848
26 84 27 32.143
27 83 24 28.916
28 84 25 29.762
29 82 26 31.707
30 81 33 40.741
31 76 32 42.105
32 78 33 42.308
33 82 36 43.902
34 89 35 39.326
35 85 38 44.706
36 87 33 37.931
37 88 33 37.5
38 94 40 42.553
39 87 36 41.379
40 93 31 33.333
41 92 33 35.87
42 94 36 38.298
43 95 38 40
44 98 32 32.653
45 94 31 32.979
46 87 26 29.885
47 89 30 33.708
48 98 43 43.878
49 102 44 43.137
50 103 47 45.631
51 96 51 53.125
52 91 49 53.846
53 86 42 48.837
54 81 44 54.321
55 83 42 50.602
56 88 48 54.545
57 90 55 61.111
58 92 57 61.957
59 87 59 67.816
60 88 56 63.636
61 83 52 62.651
62 77 50 64.935
63 72 43 59.722
64 67 39 58.209
65 63 38 60.317
66 60 35 58.333
67 62 36 58.065
68 65 36 55.385
69 62 36 58.065
70 65 32 49.231
71 60 30 50
72 64 32 50
73 62 32 51.613
74 64 33 51.562
75 65 35 53.846
76 65 35 53.846
77 67 38 56.716
78 68 44 64.706
79 74 45 60.811
80 77 46 59.74
81 79 52 65.823
82 71 40 56.338
83 75 42 56
84 81 49 60.494
85 72 45 62.5
86 68 45 66.176
87 65 39 60
88 62 40 64.516
89 62 42 67.742
90 63 39 61.905
91 63 42 66.667
92 59 42 71.186
93 54 39 72.222
94 52 39 75
95 55 41 74.545
96 52 43 82.692
97 52 44 84.615
98 59 52 88.136
99 56 49 87.5
100 52 48 92.308
101 51 48 94.118
102 52 50 96.154
103 51 50 98.039
104 56 55 98.214
105 56 56 100
106 50 50 100
107 47 47 100
108 47 47 100
109 47 47 100
110 48 48 100
111 47 47 100
112 38 38 100
113 38 38 100
114 37 37 100
115 36 36 100
116 33 33 100
117 29 29 100
118 28 28 100
119 28 28 100
120 31 31 100
121 28 28 100
122 26 26 100
123 28 28 100
124 27 27 100
125 27 27 100
126 28 28 100
127 27 27 100
128 26 26 100
129 24 24 100
130 24 24 100
131 26 26 100
132 29 29 100
133 29 29 100
134 30 30 100
135 28 28 100
136 31 31 100
137 30 30 100
138 23 23 100
139 25 25 100
140 28 28 100
141 25 25 100
142 26 26 100
143 24 24 100
144 24 24 100
145 22 22 100
146 25 25 100
147 24 24 100
148 22 22 100
149 22 22 100
150 23 23 100
151 21 21 100
152 19 19 100
153 18 18 100
154 17 17 100
155 15 15 100
156 14 14 100
157 14 14 100
158 14 14 100
159 11 11 100
160 9 9 100
161 9 9 100
162 7 7 100
163 7 7 100
164 8 8 100
165 8 8 100
166 7 7 100
167 7 7 100
168 7 7 100
169 7 7 100
170 7 7 100
171 4 4 100
172 4 4 100
173 3 3 100
174 3 3 100
175 2 2 100
176 2 2 100
177 2 2 100
178 2 2 100
179 3 3 100
180 3 3 100
181 2 2 100
182 2 2 100
183 3 3 100
184 4 4 100
185 5 5 100
186 6 6 100
187 6 6 100
188 7 7 100
189 7 7 100
190 7 7 100
191 7 7 100
192 6 6 100
193 7 7 100
194 8 8 100
195 8 8 100
196 7 7 100
197 9 9 100
198 6 6 100
199 6 6 100
200 6 6 100
201 9 9 100
202 7 7 100
203 7 7 100
204 7 7 100
205 8 8 100
206 8 8 100
207 8 8 100
208 9 9 100
209 11 11 100
210 10 10 100
211 10 10 100
212 13 13 100
213 13 13 100
214 8 8 100
215 9 9 100
216 8 8 100
217 9 9 100
218 10 10 100
219 12 12 100
220 10 10 100
221 10 10 100
222 10 10 100
223 10 10 100
224 10 10 100
225 7 7 100
226 7 7 100
227 9 9 100
228 10 10 100
229 10 10 100
230 11 11 100
231 10 10 100
232 6 6 100
233 5 5 100
234 3 3 100
235 2 2 100
236 2 2 100
237 3 3 100
238 2 2 100
239 1 1 100
240 1 1 100
241 1 1 100
242 0 0 0
243 0 0 0
244 0 0 0
245 0 0 0
246 0 0 0
247 0 0 0
248 0 0 0
249 0 0 0
250 0 0 0
251 0 0 0
252 0 0 0
253 0 0 0
254 0 0 0
255 0 0 0
256 0 0 0
257 0 0 0
258 0 0 0
259 0 0 0
260 0 0 0
261 0 0 0
262 0 0 0
263 0 0 0
264 0 0 0
265 0 0 0
266 0 0 0
267 0 0 0
268 0 0 0
269 0 0 0
270 0 0 0
271 0 0 0
272 0 0 0
273 0 0 0
274 0 0 0
275 0 0 0
276 0 0 0
277 0 0 0
278 0 0 0
279 0 0 0
280 0 0 0
281 0 0 0
282 0 0 0
283 0 0 0
284 0 0 0
285 0 0 0
286 0 0 0
287 0 0 0
288 0 0 0
289 0 0 0
290 0 0 0
291 0 0 0
292 0 0 0
293 0 0 0
294 0 0 0
295 0 0 0
296 0 0 0
297 0 0 0
298 0 0 0
299 0 0 0
300 0 0 0
